id,user_id,organization_id,space_id,title,time_from,time_to,time_post,time_update,state
462,1,1,8, / 카이스트 협동조합,1120087890,1120088040,1119967216,1119967216,1
463,1,1,8, / 카이스트 협동조합,1120093650,1120093800,1119967216,1119967216,1
464,1,1,8, / 카이스트 협동조합,1120096530,1120096680,1119967216,1119967216,1
465,1,1,8, / 카이스트 협동조합,1120097970,1120098120,1119967216,1119967216,1
466,1,1,8, / 카이스트 협동조합,1120103730,1120103880,1119967216,1119967216,1
467,1,1,8, / 카이스트 협동조합,1120106610,1120106760,1119967216,1119967216,1
468,1,1,8, / 카이스트 협동조합,1120108050,1120108200,1119967216,1119967216,1
469,1,1,9,합주 연습 / 김서현,1119969840,1119970079,1119967216,1119967216,1
470,1,1,9,Shift / 정서윤,1119972720,1119972840,1119967216,1119967216,1
471,1,1,9,공연 합주 연습 / 한승호,1119981360,1119981599,1119967216,1119967216,1
472,1,1,9,공연 합주 연습 / 한승호,1119991440,1119991679,1119967216,1119967216,1
473,1,1,9,공연 합주 연습 / 한승호,1120001520,1120001759,1119967216,1119967216,1
474,1,1,9,공연 합주 연습 / 한승호,1120011600,1120011839,1119967216,1119967216,1
475,1,1,10, / 인피니트 (공연집중기간),1119968640,1119970079,1119967216,1119967216,1
476,1,1,10, / 이박터 (공연집중기간),1119970080,1119971519,1119967216,1119967216,1
477,1,1,10, / 은막 (공연집중기간),1119971520,1119972959,1119967216,1119967216,1
478,1,1,10,워크숍 공연 / 김상우,1119972990,1119974370,1119967216,1119967216,1
479,1,1,10,워크숍 공연 / 김상우,1119975870,1119977250,1119967216,1119967216,1
480,1,1,10,인성/리더십 III 강좌-기타로 보컬 이기는 법의 마지막 수업을 공연으로 마무리하기 위해 예약합니다. / 김지원,1119978360,1119978600,1119967216,1119967216,1
481,1,1,10,워크숍 / 김상우,1120000320,1120003170,1119967216,1119967216,1
482,1,1,10,워크숍 / 김상우,1120003200,1120007490,1119967216,1119967216,1
484,1,1,11, / 카이스트 협동조합,1119969780,1119969900,1119967216,1119967216,1
485,1,1,11,플룻 추가 연습 및 지원용 영상 촬영 / 유진희,1119969900,1119969960,1119967216,1119967216,1
486,1,1,11, / 로지컬 (공연집중기간),1119970080,1119971519,1119967216,1119967216,1
487,1,1,11, / 은막 (공연집중기간),1119971520,1119972959,1119967216,1119967216,1
488,1,1,11,KASTLE OPEN / Thanapat Techataweekul,1119973500,1119973920,1119967216,1119967216,1
489,1,1,11,STROKE 테니스 동아리 종강총회 / 전종훈,1119973920,1119974040,1119967216,1119967216,1
490,1,1,11,KASTLE OPEN / Thanapat Techataweekul,1119976380,1119976740,1119967216,1119967216,1
491,1,1,11,생존동호회 정기 모임 / 이주훈,1119976740,1119977160,1119967216,1119967216,1
492,1,1,11, / 카이스트 협동조합,1119978420,1119978540,1119967216,1119967216,1
493,1,1,11, / 카이스트 협동조합,1119981300,1119981420,1119967216,1119967216,1
494,1,1,11, / 카이스트 협동조합,1119982740,1119982860,1119967216,1119967216,1
495,1,1,11, / 박건희,1119983820,1119984120,1119967216,1119967216,1
496,1,1,11, / 박건희,1119984180,1119984420,1119967216,1119967216,1
497,1,1,11, / 카이스트 협동조합,1119988500,1119988620,1119967216,1119967216,1
498,1,1,11, / 카이스트 협동조합,1119991380,1119991500,1119967216,1119967216,1
499,1,1,11, / 카이스트 협동조합,1119992820,1119992940,1119967216,1119967216,1
500,1,1,11, / 카이스트 협동조합,1119998580,1119998700,1119967216,1119967216,1
501,1,1,11, / 카이스트 협동조합,1120001460,1120001580,1119967216,1119967216,1
502,1,1,11, / 카이스트 협동조합,1120008660,1120008780,1119967216,1119967216,1
503,1,1,11, / 카이스트 협동조합,1120011540,1120011660,1119967216,1119967216,1
504,1,1,11, / 카이스트 협동조합,1120012980,1120013100,1119967216,1119967216,1
505,1,1,11, / 카이스트 협동조합,1120018740,1120018860,1119967216,1119967216,1
506,1,1,11, / 카이스트 협동조합,1120024500,1120024620,1119967216,1119967216,1
507,1,1,11, / 카이스트 협동조합,1120025940,1120026060,1119967216,1119967216,1
508,1,1,11, / 카이스트 협동조합,1120031700,1120031820,1119967216,1119967216,1
509,1,1,11, / 카이스트 협동조합,1120034580,1120034700,1119967216,1119967216,1
510,1,1,11, / 카이스트 협동조합,1120036020,1120036140,1119967216,1119967216,1
511,1,1,11,7/12 진행 예정 카이스트신문사 워크샵 및 홈커밍 행사 사전 준비를 위한 대여 신청 / 김세헌,1120037460,1120038240,1119967216,1119967216,1
512,1,1,11,카이스트신문 워크샵 및 홈커밍 행사 / 김세헌,1120038240,1120039080,1119967216,1119967216,1
513,1,1,11, / 카이스트 협동조합,1120041780,1120041900,1119967216,1119967216,1
514,1,1,11, / 카이스트 협동조합,1120044660,1120044780,1119967216,1119967216,1
515,1,1,11, / 카이스트 협동조합 ,1120046100,1120046220,1119967216,1119967216,1
516,1,1,11, / 카이스트 협동조합,1120051860,1120051980,1119967216,1119967216,1
517,1,1,11, / 카이스트 협동조합,1120054740,1120054860,1119967216,1119967216,1
518,1,1,11, / 카이스트 협동조합 ,1120056180,1120056300,1119967216,1119967216,1
519,1,1,11, / 카이스트 협동조합,1120061940,1120062060,1119967216,1119967216,1
520,1,1,11, / 카이스트 협동조합,1120064820,1120064940,1119967216,1119967216,1
521,1,1,11, / 카이스트 협동조합 ,1120066260,1120066380,1119967216,1119967216,1
522,1,1,11,생존동호회 정기모임 / 이주훈,1120070340,1120070760,1119967216,1119967216,1
523,1,1,11,생존동호회 정기 모임 / 이주훈,1120071810,1120072200,1119967216,1119967216,1
524,1,1,11, / 카이스트 협동조합,1120073460,1120073580,1119967216,1119967216,1
525,1,1,11, / 카이스트 협동조합,1120076340,1120076460,1119967216,1119967216,1
526,1,1,11, / 카이스트 협동조합 ,1120077780,1120077900,1119967216,1119967216,1
527,1,1,11, / 카이스트 협동조합,1120083540,1120083660,1119967216,1119967216,1
528,1,1,11, / 카이스트 협동조합,1120086420,1120086540,1119967216,1119967216,1
529,1,1,11, / 카이스트 협동조합 ,1120087860,1120087980,1119967216,1119967216,1
530,1,1,11, / 카이스트 협동조합,1120093620,1120093740,1119967216,1119967216,1
531,1,1,11, / 카이스트 협동조합,1120096500,1120096620,1119967216,1119967216,1
532,1,1,11, / 카이스트 협동조합 ,1120097940,1120098060,1119967216,1119967216,1
533,1,1,11, / 카이스트 협동조합,1120103700,1120103820,1119967216,1119967216,1
534,1,1,11, / 카이스트 협동조합,1120106580,1120106700,1119967216,1119967216,1
535,1,1,11, / 카이스트 협동조합 ,1120108020,1120108140,1119967216,1119967216,1
536,1,1,11, / 2025년 하반기 학생 특수건강진단(안전팀),1120174560,1120183020,1119967216,1119967216,1
537,1,1,11, / 2025년 하반기 학생 특수건강진단(안전팀),1120193280,1120194540,1119967216,1119967216,1
538,1,1,13,버스킹 / 주우성,1119969300,1119969480,1119967216,1119967216,1
539,1,1,13,예술융합센터 버스킹 / 심승보,1119970740,1119970860,1119967216,1119967216,1
546,1,1,1,개인 악기 연습 / 민경진,1119968310,1119968430,1119968073,1119968073,1
547,1,1,2,악기 연습 / 김지수,1119968280,1119968370,1119968073,1119968073,1
548,1,1,2,악기 연습 / 유진희,1119968400,1119968640,1119968073,1119968073,1
549,1,1,4,연습 / 오상준,1119968040,1119968220,1119968073,1119968073,1
550,1,1,4,피아노 연습 / 김준영,1119968400,1119968520,1119968073,1119968073,1
551,1,1,6,세미나 / 박시현,1119968340,1119968520,1119968073,1119968073,1
552,1,1,6, / SSEquence (정기예약),1119968520,1119968640,1119968073,1119968073,1
553,1,1,7, / SSEquence (정기예약),1119968520,1119968640,1119968073,1119968073,1
554,1,1,9,드럼 / 박강태,1119967800,1119967980,1119968073,1119968073,1
555,1,1,9,Shift / 정서윤,1119968160,1119968280,1119968073,1119968073,1
556,1,1,9,공연 합주 연습 / 한승호,1119968400,1119968639,1119968073,1119968073,1
557,1,1,10,워크숍 공연 / 김상우,1119967230,1119968610,1119968073,1119968073,1
558,1,1,12,동아리 현궁 활동 / 김나연,1119968250,1119968490,1119968073,1119968073,1
559,1,1,12,동아리 정기모임 / 조용준,1119968490,1119968580,1119968073,1119968073,1
560,23,1,9,합주,1119971160,1119971220,1119968077,1119968077,1
561,1,1,1,연습 / 김재상,1119966900,1119967110,1119968079,1119968079,1
562,1,1,2,개인연습 / 유은서,1119966780,1119966930,1119968079,1119968079,1
563,1,1,3, / 임수아,1119966570,1119966720,1119968079,1119968079,1
564,1,1,4,피아노 / 김수민,1119966750,1119966810,1119968079,1119968079,1
565,1,1,4,피아노 연습 / 김준영,1119966840,1119966960,1119968079,1119968079,1
566,1,1,4, / 최현진,1119967080,1119967199,1119968079,1119968079,1
567,1,1,6, / 카슐랭 (정기예약),1119966900,1119967020,1119968079,1119968079,1
568,1,1,6, / 인피니트 (정기예약),1119967080,1119967200,1119968079,1119968079,1
569,1,1,7, / 카슐랭 (정기예약),1119966900,1119967020,1119968079,1119968079,1
570,1,1,7, / 전산학부 학생회 (정기예약),1119967080,1119967200,1119968079,1119968079,1
571,1,1,8, / 카이스트 협동조합,1119966930,1119967080,1119968079,1119968079,1
572,1,1,9,연습 / 안정호,1119965760,1119965940,1119968079,1119968079,1
573,1,1,9,합주 연습 / 김준영,1119966720,1119966900,1119968079,1119968079,1
574,1,1,9,합주 / 김건우,1119967080,1119967199,1119968079,1119968079,1
575,1,1,10, / 창작동화 (공연집중기간),1119965760,1119967199,1119968079,1119968079,1
576,1,1,11, / 카이스트 협동조합,1119966900,1119967020,1119968079,1119968079,1
577,1,1,11,Praiser 플몬 리허선 및 공연 / 박하원,1119967020,1119968639,1119968079,1119968079,1
578,1,1,13,버스킹 공연 / 채수윤,1119966780,1119966900,1119968079,1119968079,1
579,1,1,2,연습 / 장유진,1119963600,1119963780,1119968080,1119968080,1
580,1,1,3,연습 / 정경현 ,1119964080,1119964320,1119968080,1119968080,1
581,1,1,4,피아노 연습 / 오준영,1119963780,1119963900,1119968080,1119968080,1
582,1,1,4, / 김태훈,1119964020,1119964080,1119968080,1119968080,1
583,1,1,5,Practice / JIKAI,1119963840,1119963960,1119968080,1119968080,1
584,1,1,5,연습 / 김시유,1119964020,1119964140,1119968080,1119968080,1
585,1,1,8,춤 연습 / 김하경,1119963840,1119963960,1119968080,1119968080,1
586,1,1,8,일루젼 공연 연습 / 박서우,1119964080,1119964320,1119968080,1119968080,1
587,1,1,9,연습 / 안정호,1119963900,1119964080,1119968080,1119968080,1
588,1,1,10, / 일루젼 (공연집중기간),1119962880,1119964319,1119968080,1119968080,1
589,1,1,11, / FingS (공연집중기간),1119962880,1119964319,1119968080,1119968080,1
590,1,1,1,악기 연습 / 유진희,1119965100,1119965340,1119968080,1119968080,1
591,1,1,1,악기 연습 / 유진희,1119965610,1119965760,1119968080,1119968080,1
592,1,1,4,Practice / JIKAI,1119965100,1119965220,1119968080,1119968080,1
593,1,1,4,피아노 연습 / 김준영,1119965400,1119965520,1119968080,1119968080,1
594,1,1,5,Practice  / Shruti Pendse,1119965280,1119965460,1119968080,1119968080,1
595,1,1,6,곰스터디 / 한예원,1119965280,1119965640,1119968080,1119968080,1
596,1,1,6, / 상상효과 (정기예약),1119965640,1119965760,1119968080,1119968080,1
597,1,1,7, / KFAC (정기예약),1119965520,1119965700,1119968080,1119968080,1
598,1,1,7, / 새내기학생회 기획국 (정기예약),1119965700,1119965760,1119968080,1119968080,1
599,1,1,9,연습 / 안정호,1119964380,1119964500,1119968080,1119968080,1
600,1,1,9, / 박지윤,1119964920,1119965160,1119968080,1119968080,1
601,1,1,9,밴드연습 / Nadia Arvi,1119965160,1119965280,1119968080,1119968080,1
602,1,1,9,버스킹 리허설 / 정선우,1119965280,1119965460,1119968080,1119968080,1
603,1,1,9,드럼 / 박강태,1119965520,1119965640,1119968080,1119968080,1
604,1,1,10, / 강적 (공연집중기간),1119964320,1119965759,1119968080,1119968080,1
605,1,1,11,"동아리 행사 관련 회의, 상영물 확인 / 김세진",1119965100,1119965160,1119968080,1119968080,1
606,1,1,11,생존동호회 정기 모임 / 이주훈,1119965160,1119965640,1119968080,1119968080,1
608,1,1,14,문학의 뜨락 시 전시전 / 김진석,1119965761,1119968639,1119968097,1119968097,1
609,1,1,14,위로자전거 전시회 / 윤서경,1119968640,1119972959,1119968097,1119968097,1
610,1,1,14,동아리 전시회 / 김보란,1119977160,1119984240,1119968097,1119968097,1
611,1,1,16,공간위사업 / 김지윤,1119966300,1119968160,1119968097,1119968097,1
612,1,1,16,사업국 사업함 / 김지윤,1119968160,1119968639,1119968097,1119968097,1
613,1,1,16,위로자전거 전시회 / 윤서경,1119968640,1119972959,1119968097,1119968097,1
614,1,1,16,곰발바닥 정기전시회 / 한예원,1119974040,1119981599,1119968097,1119968097,1
615,24,12,8,테스트,1119970800,1119970920,1119968119,1119968119,1
616,24,12,8,일루젼 정기연습,1119982500,1119982560,1119968134,1119968134,1
617,24,12,8,일루젼 정기연습,1119988680,1119988800,1119968141,1119968141,1
618,42,1,12,카이스트 국궁동아리 현궁,1119972600,1119972720,1119968197,1119968197,1
620,21,1,9,드럼,1119971220,1119971340,1119968367,1119968367,1
621,49,1,7,세미나,1119972540,1119972660,1119968393,1119968393,1
622,49,1,6,세미너,1119984180,1119984360,1119968396,1119968396,1
624,56,1,9,연습,1119971040,1119971160,1119968462,1119968462,1
625,55,1,5,피아노 연습,1119971040,1119971160,1119969385,1119969385,1
626,71,1,8,Dance ,1119972540,1119972660,1119969552,1119969552,1
627,71,1,9,Sing ,1119972360,1119972480,1119969553,1119969553,1
628,75,1,1,개인연습실 예약 신청의 건,1119971220,1119971340,1119969735,1119969735,1
629,12,1,1,개인 연습실 예약,1119971040,1119971220,1119969958,1119969958,1
630,48,1,9,드럼 연습,1119972660,1119972720,1119970065,1119970065,1
631,83,1,6,세미나,1119984060,1119984180,1119970129,1119970129,1
632,84,1,1,개인 연습실 예약 ,1119972240,1119972300,1119970180,1119970180,1
633,88,1,1,개인 연습,1119972780,1119972900,1119971252,1119971252,1
634,12,1,1,개인연습,1119971340,1119971460,1119971342,1119971342,1
635,89,1,1,개인 연습,1119972480,1119972600,1119971355,1119971355,1
636,7,9,5,피아노 조율 및 수리,1119971520,1119972960,1119972187,1119972187,1
637,95,1,9,Practice,1119976980,1119977100,1119972216,1119972216,1
638,96,1,4,피아노 연습,1119973800,1119973920,1119972328,1119972328,1
639,21,1,9,Drum,1119977100,1119977220,1119972541,1119972541,1
640,100,1,4,피아노 연습,1119979620,1119979740,1119972800,1119972800,1
641,104,1,9,드럼 연습,1119975840,1119975960,1119972921,1119972921,1
642,91,1,1,연습,1119972960,1119973080,1119972923,1119972923,1
643,104,1,9,드럼 연습,1119977280,1119977400,1119972923,1119972923,1
644,105,1,3,개인 연습,1119973560,1119973680,1119972944,1119972944,1
645,107,1,9,practice,1119992880,1119993000,1119974068,1119974068,1
646,110,1,1,개인 연습,1119975840,1119975960,1119974237,1119974237,1
647,21,1,9,드럼연습,1119978720,1119978840,1119976987,1119976987,1
648,21,1,9,드럼연습,1119981240,1119981360,1119976988,1119976988,1
649,53,1,1,악기연습,1119981240,1119981360,1119977624,1119977624,1
650,53,1,1,악기연습,1119989880,1119990000,1119977625,1119977625,1
651,119,1,8,개인 연습,1119980760,1119980880,1119977630,1119977630,1
652,119,1,8,개인 연습,1119981600,1119981720,1119977632,1119977632,1
653,96,1,4,피아노 연습,1119979380,1119979500,1119978052,1119978052,1
655,123,1,11,넘버 배우 오디션,1120002480,1120002840,1119978479,1119978479,1
656,124,1,10,[Number] 공연준비,1119998880,1120000260,1119978482,1119978482,1
657,125,1,4,피아노 연습,1119979500,1119979620,1119978579,1119978579,1
659,128,1,7,대학원생 모임,1119992820,1119993000,1119979565,1119979565,1
660,128,1,6,대학원생 모임2,1119993000,1119993060,1119979567,1119979567,1
662,127,1,10,[NUMBER] 가을 정기공연 연습,1120012380,1120013220,1119979577,1119979577,1
663,127,1,10,[NUMBER] 가을 정기공연 연습,1120018140,1120018740,1119979578,1119979578,1
665,54,1,4,personal practice,1119981240,1119981300,1119979832,1119979832,1
666,130,1,6,G-inK 팀장단 회의,1119994320,1119994500,1119979836,1119979836,1
667,105,1,3,개인 연습,1119981300,1119981420,1119980021,1119980021,1
670,93,1,8,행사준비,1119985380,1119985500,1119980962,1119980962,1
671,93,1,8,행사준비,1119986460,1119986580,1119980962,1119980962,1
673,93,1,8,행사준비,1119983580,1119983700,1119980963,1119980963,1
674,130,1,6,G-inK 정기 워크샵,1119995340,1119995520,1119981048,1119981048,1
675,136,1,6,G-inK 정기 워크샵,1119995520,1119995700,1119981073,1119981073,1
676,127,1,10,[NUMBER] 가을 정기 공연 연습,1120018740,1120018980,1119981162,1119981162,1
677,95,1,9,Practise,1119983580,1119983700,1119981505,1119981505,1
679,106,1,5,피아노,1119981600,1119981660,1119981580,1119981580,1
680,142,1,4,피아노 연습,1119983940,1119984060,1119982322,1119982322,1
681,127,1,6,[Number] 가을 정기 공연 배우 오디션 결과 회의,1120002720,1120002840,1119982359,1119982359,1
687,127,1,11,[Number] 가을 정기공연 연습,1120009680,1120010340,1119982451,1119982451,1
688,127,1,11,[Number] 가을 정기공연 연습,1120022640,1120023300,1119982451,1119982451,1
689,127,1,11,[Number] 가을 정기공연 연습,1120032720,1120033380,1119982452,1119982452,1
690,127,1,11,[Number] 가을 정기공연 연습,1120042800,1120043460,1119982452,1119982452,1
691,1,1,9,합주 연습,1119982680,1119982860,1119982504,1119982504,1
693,1,1,9,합주연습/ Jessica,1119982380,1119982560,1119982551,1119982551,1
694,53,1,1,악기연습,1119988440,1119988560,1119982915,1119982915,1
695,21,1,9,드럼,1119986760,1119986880,1119983912,1119983912,1
696,96,1,9,연습,1119986880,1119987000,1119983921,1119983921,1
697,145,1,1,practicing violin,1119984480,1119984600,1119984047,1119984047,1
698,132,1,8,연습,1120004400,1120004520,1119984189,1119984189,1
704,101,1,9,드럼 연습,1119992460,1119992580,1119985880,1119985880,1
705,21,1,9,드럼,1119989400,1119989520,1119986720,1119986720,1
706,21,1,9,드럼,1119993000,1119993120,1119986721,1119986721,1
707,21,1,9,드럼,1119994260,1119994380,1119986721,1119986721,1
710,126,1,1,연습,1119988080,1119988140,1119987239,1119987239,1
711,126,1,1,연습,1119990960,1119991020,1119987249,1119987249,1
712,127,1,11,[NUMBER] 가을 정기공연 연습,1120052880,1120053540,1119988219,1119988219,1
713,24,12,11,일루젼 정기연습,1120008780,1120008960,1119988919,1119988919,1
714,24,1,8,일루젼 정기연습,1120008840,1120008960,1119988922,1119988922,1
715,122,1,7,상상효과 팀장회의,1120010160,1120010340,1119989203,1119989203,1
716,127,1,10,[Number] 가을 정기 공연 연습,1120025520,1120026180,1119989465,1119989465,1
718,62,1,2,악기 연습,1119992940,1119993060,1119989725,1119989725,1
719,158,1,12,현궁 깍지 주머니 만들기,1120006860,1120007160,1119989876,1119989876,1
721,160,1,9,기타연습,1119992580,1119992700,1119990213,1119990213,1
722,154,1,8,일루젼 카이스트,1120010280,1120010400,1119990256,1119990256,1
723,161,1,5,piano practice,1119998040,1119998160,1119990284,1119990284,1
724,87,1,2,연습,1119994020,1119994140,1119990908,1119990908,1
727,96,1,9,연습,1119996900,1119997020,1119991279,1119991279,1
728,165,1,9,드럼 개인연습,1119995340,1119995460,1119991287,1119991287,1
732,167,1,4,피아노 연습,1119993720,1119993840,1119992650,1119992650,1
734,48,1,9,밴드 연습,1119999900,1120000020,1119992711,1119992711,1
735,48,1,5,피아노 연습,1120002780,1120002900,1119992711,1119992711,1
736,168,1,1,악기연습,1119994380,1119994500,1119992886,1119992886,1
738,21,1,9,드럼,1119997200,1119997320,1119993774,1119993774,1
740,177,1,8,일루젼 카이스트,1120014480,1120014600,1119994133,1119994133,1
741,178,1,2,연습,1119995760,1119995820,1119994233,1119994233,1
742,181,1,4,피아노 연습,1119994560,1119994680,1119994400,1119994400,1
743,167,1,5,피아노 연습,1119995400,1119995520,1119994422,1119994422,1
745,24,12,8,일루젼 카이스트,1120015920,1120016040,1119994680,1119994680,1
746,24,12,8,일루젼 카이스트,1120014600,1120014720,1119994703,1119994703,1
747,183,1,4,연습,1119996840,1119996960,1119995452,1119995452,1
750,185,1,9,드럼 연습,1119998280,1119998400,1119995596,1119995596,1
751,127,1,11,[Number] 가을 정기공연 연습,1120016880,1120017540,1119995755,1119995755,1
752,127,1,11,[Number] 가을 정기공연 연습,1120029840,1120030500,1119995755,1119995755,1
753,127,1,11,[Number] 가을 정기공연 연습,1120039920,1120040580,1119995756,1119995756,1
754,127,1,11,[Number] 가을 정기공연 연습,1120050000,1120050660,1119995756,1119995756,1
755,127,1,11,[Number] 가을 정기공연 연습,1120060080,1120060740,1119995756,1119995756,1
756,21,1,9,드럼,1119998760,1119998880,1119995874,1119995874,1
757,186,1,4,연습,1119996480,1119996600,1119995937,1119995937,1
758,159,1,1,일루젼 연습,1120016040,1120016160,1119996002,1119996002,1
759,159,1,8,일루젼 카이스트,1120016040,1120016160,1119996007,1119996007,1
760,127,1,6,[Number] 팀장회의,1120017480,1120017600,1119996659,1119996659,1
763,174,1,6,2025 후기 새내기새로배움터 팀장단 회의,1120005840,1120005960,1119996877,1119996877,1
764,189,1,6,천문세미나,1120005480,1120005600,1119997171,1119997171,1
765,189,1,7,천문세미나,1120005480,1120005600,1119997171,1119997171,1
766,190,1,6,상상효과,1119999660,1119999840,1119997294,1119997294,1
767,48,1,5,연습,1119998400,1119998520,1119997439,1119997439,1
768,159,1,8,일루젼 카이스트,1120017480,1120017600,1119997442,1119997442,1
770,24,1,8,일루젼 정기연습,1120017360,1120017480,1119998018,1119998018,1
771,127,1,11,[Number] 가을 정기 공연 연습,1120062960,1120063620,1119998187,1119998187,1
772,175,1,11,2025 KAIST CSSPL Homecoming,1120027140,1120027620,1119998375,1119998375,1
775,196,1,1,해금 연습,1119999720,1119999840,1119998487,1119998487,1
